"","points","price","variety","latitude","longitude","cluster","country"
"397",89,130,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"398",89,79,"Pinot Noir",47.0525047,4.3837215,5,"France"
"399",89,14,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"400",89,99,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"401",89,33,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"402",90,29,"Riesling",48.3181795,7.4416241,2,"France"
"403",88,19,"Malbec",46.227638,2.213749,4,"France"
"404",88,30,"Malbec",46.227638,2.213749,4,"France"
"405",88,24,"Syrah",43.2691164,-4.2500792,4,"Spain"
"406",88,20,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"407",88,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"408",90,25,"Malbec",46.227638,2.213749,2,"France"
"409",89,50,"Chardonnay",47.0525047,4.3837215,4,"France"
"410",89,40,"Syrah",46.227638,2.213749,4,"France"
"411",89,16,"Malbec",46.227638,2.213749,4,"France"
"412",89,43,"Chardonnay",47.0525047,4.3837215,4,"France"
"413",89,16,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"414",87,26,"Pinot Noir",47.5532402,1.0105289,5,"France"
"415",89,48,"Pinot Noir",47.0525047,4.3837215,5,"France"
"416",89,35,"Chardonnay",47.0525047,4.3837215,4,"France"
"417",89,24,"Chardonnay",-33.3190376,-71.4076318,4,"Chile"
"418",89,20,"Riesling",-36.9777206,-72.331113,6,"Chile"
"419",89,35,"Riesling",-37.4713077,144.7851531,3,"Australia"
"420",89,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"421",94,26,"Riesling",48.3181795,7.4416241,2,"France"
"422",94,45,"Riesling",48.3181795,7.4416241,2,"France"
"423",94,32,"Riesling",48.3181795,7.4416241,2,"France"
"424",94,27,"Riesling",48.3181795,7.4416241,2,"France"
"425",94,90,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"426",94,65,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"427",94,45,"Riesling",48.3181795,7.4416241,2,"France"
"428",94,44,"Riesling",48.3181795,7.4416241,2,"France"
"429",86,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"430",86,35,"Sauvignon Blanc",44.837789,-0.57918,1,"France"
"431",87,24,"Syrah",41.5911589,1.5208624,1,"Spain"
"432",91,46,"Pinot Noir",-41.2190932,175.4600651,3,"New Zealand"
"433",91,21,"Pinot Noir",47.7267825,16.0861097,5,"Austria"
"434",89,120,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"435",89,28,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"436",89,43,"Chardonnay",47.0525047,4.3837215,4,"France"
"437",89,90,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"438",89,40,"Chardonnay",47.0525047,4.3837215,4,"France"
"439",89,28,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"440",89,25,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"441",89,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"442",90,17,"Riesling",48.3181795,7.4416241,2,"France"
"443",89,46,"Chardonnay",47.0525047,4.3837215,4,"France"
"444",89,55,"Pinot Noir",47.0525047,4.3837215,5,"France"
"445",89,117,"Chardonnay",47.0525047,4.3837215,4,"France"
"446",89,30,"Pinot Noir",48.3181795,7.4416241,5,"France"
"447",89,70,"Pinot Noir",47.0525047,4.3837215,5,"France"
"448",89,20,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"449",89,90,"Chardonnay",47.0525047,4.3837215,4,"France"
"450",89,95,"Chardonnay",-35.675147,-71.542969,4,"Chile"
"451",87,8,"Tempranillo",40.463667,-3.74922,1,"Spain"
"452",87,30,"Pinot Noir",47.5532402,1.0105289,5,"France"
"453",87,17,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"454",87,14,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"455",87,19,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"456",87,10,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"457",87,22,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"458",94,45,"Riesling",48.3181795,7.4416241,2,"France"
"459",94,53,"Riesling",48.3181795,7.4416241,2,"France"
"460",94,33,"Riesling",48.3181795,7.4416241,2,"France"
"461",94,55,"Pinot Noir",48.3181795,7.4416241,5,"France"
"462",94,54,"Riesling",48.3181795,7.4416241,2,"France"
"463",89,28,"Pinot Noir",47.5532402,1.0105289,5,"France"
"464",89,28,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"465",89,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"466",85,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"467",87,14,"Syrah",-34.3984467,-71.6215715,6,"Chile"
"468",87,20,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"469",87,24,"Pinot Noir",-33.6131574,-71.4501843,5,"Chile"
"470",87,14,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"471",91,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"472",91,28,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"473",89,35,"Malbec",46.227638,2.213749,4,"France"
"474",89,26,"Chardonnay",47.0525047,4.3837215,4,"France"
"475",89,32,"Pinot Noir",47.0525047,4.3837215,5,"France"
"476",89,31,"Chardonnay",47.0525047,4.3837215,4,"France"
"477",89,22,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"478",89,24,"Sauvignon Blanc",-34.6761419,-71.097317,3,"Chile"
"479",89,22,"Riesling",-33.6131574,-71.4501843,6,"Chile"
"480",89,17,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"481",90,22,"Riesling",48.3181795,7.4416241,2,"France"
"482",90,26,"Riesling",48.3181795,7.4416241,2,"France"
"483",89,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"484",89,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"485",87,17,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"486",87,25,"Pinot Noir",47.5532402,1.0105289,5,"France"
"487",87,23,"Cabernet Sauvignon",-38.416097,-63.616672,6,"Argentina"
"488",86,15,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"489",86,10,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"490",86,20,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"491",94,45,"Riesling",48.3181795,7.4416241,2,"France"
"492",94,22,"Riesling",48.3181795,7.4416241,2,"France"
"493",94,80,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"494",94,65,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"495",88,36,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"496",88,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"497",88,23,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"498",88,40,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"499",88,19,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"500",88,37,"Chardonnay",47.0525047,4.3837215,4,"France"
"501",88,24,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"502",88,26,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"503",88,19,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"504",88,25,"Chardonnay",47.0525047,4.3837215,4,"France"
"505",88,26,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"506",88,18,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"507",88,22,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"508",88,25,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"509",91,23,"Riesling",47.9271368,14.080665,2,"Austria"
"510",91,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"511",91,45,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"512",85,15,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"513",85,120,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"514",85,13,"Cabernet Sauvignon",-38.416097,-63.616672,6,"Argentina"
"515",87,70,"Syrah",43.7710513,11.2486208,4,"Italy"
"516",87,15,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"517",87,10,"Sauvignon Blanc",-36,-72,3,"Chile"
"518",87,25,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"519",89,100,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"520",89,62,"Pinot Noir",47.0525047,4.3837215,5,"France"
"521",89,21,"Riesling",41.87194,12.56738,2,"Italy"
"522",89,100,"Pinot Noir",47.0525047,4.3837215,5,"France"
"523",89,31,"Pinot Noir",47.0525047,4.3837215,5,"France"
"524",89,36,"Chardonnay",47.0525047,4.3837215,4,"France"
"525",89,36,"Chardonnay",47.0525047,4.3837215,4,"France"
"526",89,23,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"527",90,32,"Riesling",48.3181795,7.4416241,2,"France"
"528",90,25,"Pinot Noir",-33.6131574,-71.4501843,5,"Chile"
"529",86,11,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"530",86,8,"Tempranillo",40.463667,-3.74922,1,"Spain"
"531",86,36,"Merlot",44.837789,-0.57918,1,"France"
"532",93,28,"Pinot Noir",48.3181795,7.4416241,5,"France"
"533",93,60,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"534",93,35,"Riesling",48.3181795,7.4416241,2,"France"
"535",93,85,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"536",88,80,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"537",88,40,"Pinot Noir",47.0525047,4.3837215,5,"France"
"538",88,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"539",88,20,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"540",88,32,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"541",88,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"542",89,50,"Chardonnay",48.9168895,4.1514325,4,"France"
"543",91,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"544",91,23,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"545",91,35,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"546",85,60,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"547",85,16,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"548",87,15,"Pinot Noir",-33.3190376,-71.4076318,5,"Chile"
"549",87,14,"Malbec",46.227638,2.213749,4,"France"
"550",89,65,"Chardonnay",47.0525047,4.3837215,4,"France"
"551",89,55,"Chardonnay",47.0525047,4.3837215,4,"France"
"552",89,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"553",89,39,"Malbec",46.227638,2.213749,4,"France"
"554",89,20,"Chardonnay",-35.675147,-71.542969,4,"Chile"
"555",89,40,"Chardonnay",47.0525047,4.3837215,4,"France"
"556",88,18,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"557",93,100,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"558",93,75,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"559",93,37,"Riesling",48.3181795,7.4416241,2,"France"
"560",93,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"561",90,75,"Pinot Noir",48.3181795,7.4416241,5,"France"
"562",90,25,"Riesling",48.3181795,7.4416241,2,"France"
"563",87,12,"Sauvignon Blanc",-30.1574117,-70.4969608,3,"Chile"
"564",87,27,"Cabernet Sauvignon",46.227638,2.213749,4,"France"
"565",87,24,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"566",86,9,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"567",86,8,"Tempranillo",40.463667,-3.74922,1,"Spain"
"568",86,15,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"569",86,18,"Sauvignon Blanc",44.837789,-0.57918,1,"France"
"570",86,13,"Malbec",-38.416097,-63.616672,6,"Argentina"
"571",91,20,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"572",88,35,"Pinot Noir",47.0525047,4.3837215,5,"France"
"573",88,17,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"574",88,30,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"575",88,30,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"576",88,22,"Pinot Noir",47.5532402,1.0105289,5,"France"
"577",88,30,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"578",88,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"579",88,13,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"580",88,21,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"581",88,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"582",88,55,"Chardonnay",48.9168895,4.1514325,4,"France"
"583",88,29,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"584",85,22,"Pinot Noir",-32.8896247,-68.8526867,6,"Argentina"
"585",84,14,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"586",84,13,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"587",88,50,"Syrah",-30.1574117,-70.4969608,6,"Chile"
"588",88,26,"Chardonnay",47.0525047,4.3837215,4,"France"
"589",88,70,"Pinot Noir",47.0525047,4.3837215,5,"France"
"590",93,53,"Riesling",48.3181795,7.4416241,2,"France"
"591",93,38,"Riesling",48.3181795,7.4416241,2,"France"
"592",93,35,"Riesling",48.3181795,7.4416241,2,"France"
"593",86,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"594",86,20,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"595",88,17,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"596",88,25,"Sauvignon Blanc",41.87194,12.56738,4,"Italy"
"597",90,22,"Riesling",48.3181795,7.4416241,2,"France"
"598",90,20,"Riesling",48.3181795,7.4416241,2,"France"
"599",88,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"600",88,19,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"601",88,72,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"602",88,65,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"603",88,90,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"604",88,49,"Pinot Noir",47.0525047,4.3837215,5,"France"
"605",90,26,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"606",90,30,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"607",90,15,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"608",90,19,"Sauvignon Blanc",-41.2706319,173.2839653,3,"New Zealand"
"609",90,21,"Sauvignon Blanc",-41.2190932,175.4600651,3,"New Zealand"
"610",90,43,"Riesling",48.585085,15.4126618,2,"Austria"
"611",90,15,"Chardonnay",47.1537165,16.2688797,4,"Austria"
"612",87,34,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"613",87,20,"Cabernet Sauvignon",-36,-72,6,"Chile"
"614",87,17,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"615",87,12,"Pinot Noir",-36,-72,5,"Chile"
"616",87,40,"Merlot",43.7710513,11.2486208,4,"Italy"
"617",87,165,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"618",88,50,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"619",88,19,"Chardonnay",47.0525047,4.3837215,4,"France"
"620",88,30,"Chardonnay",47.0525047,4.3837215,4,"France"
"621",84,13,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"622",84,12,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"623",90,20,"Chardonnay",48.113326,16.861693,4,"Austria"
"624",90,17,"Sauvignon Blanc",-43.0548342,172.7612505,3,"New Zealand"
"625",90,23,"Riesling",48.108077,15.8049558,2,"Austria"
"626",88,40,"Chardonnay",47.0525047,4.3837215,4,"France"
"627",88,50,"Chardonnay",47.0525047,4.3837215,4,"France"
"628",88,25,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"629",93,46,"Riesling",48.3181795,7.4416241,2,"France"
"630",93,36,"Riesling",48.3181795,7.4416241,2,"France"
"631",93,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"632",93,35,"Riesling",48.3181795,7.4416241,2,"France"
"633",93,75,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"634",93,50,"Riesling",48.3181795,7.4416241,2,"France"
"635",93,38,"Riesling",48.3181795,7.4416241,2,"France"
"636",93,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"637",93,80,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"638",93,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"639",88,63,"Pinot Noir",47.0525047,4.3837215,5,"France"
"640",88,18,"Riesling",48.3181795,7.4416241,4,"France"
"641",88,36,"Pinot Noir",48.3181795,7.4416241,5,"France"
"642",88,27,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"643",88,34,"Chardonnay",47.0525047,4.3837215,4,"France"
"644",88,46,"Chardonnay",47.0525047,4.3837215,4,"France"
"645",88,49,"Pinot Noir",48.9168895,4.1514325,5,"France"
"646",88,23,"Chardonnay",47.0525047,4.3837215,4,"France"
"647",88,15,"Merlot",-34.6761419,-71.097317,6,"Chile"
"648",86,11,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"649",86,20,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"650",86,15,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"651",86,42,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"652",86,14,"Cabernet Sauvignon",-38.416097,-63.616672,6,"Argentina"
"653",86,19,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"654",87,14,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"655",87,17,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"656",87,25,"Tempranillo",-34.6761419,-71.097317,6,"Chile"
"657",87,14,"Merlot",-33.9429359,-71.7361783,6,"Chile"
"658",87,14,"Pinot Noir",-33.6131574,-71.4501843,5,"Chile"
"659",87,35,"Cabernet Sauvignon",43.7710513,11.2486208,4,"Italy"
"660",84,12,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"661",83,14,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"662",83,15,"Tempranillo",40.463667,-3.74922,1,"Spain"
"663",83,19,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"664",90,20,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"665",90,110,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"666",90,25,"Chardonnay",-44.9566315,169.3988451,3,"New Zealand"
"667",90,14,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"668",90,18,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"669",88,34,"Pinot Noir",47.0525047,4.3837215,5,"France"
"670",88,15,"Syrah",-33.3190376,-71.4076318,6,"Chile"
"671",93,30,"Riesling",48.3181795,7.4416241,2,"France"
"672",93,53,"Riesling",48.3181795,7.4416241,2,"France"
"673",93,30,"Riesling",48.3181795,7.4416241,2,"France"
"674",93,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"675",93,83,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"676",93,225,"Merlot",43.7710513,11.2486208,2,"Italy"
"677",93,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"678",93,45,"Riesling",-30.0002315,136.2091547,3,"Australia"
"679",88,23,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"680",88,60,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"681",88,34,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"682",88,30,"Pinot Noir",47.5532402,1.0105289,5,"France"
"683",88,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"684",88,28,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"685",88,25,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"686",88,17,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"687",88,35,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"688",88,38,"Pinot Noir",47.0525047,4.3837215,5,"France"
"689",88,16,"Chardonnay",46.227638,2.213749,4,"France"
"690",88,58,"Chardonnay",47.0525047,4.3837215,4,"France"
"691",88,45,"Pinot Noir",47.0525047,4.3837215,5,"France"
"692",88,19,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"693",88,28,"Chardonnay",47.0525047,4.3837215,4,"France"
"694",88,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"695",88,20,"Pinot Noir",-27.6728168,121.6283098,3,"Australia"
"696",88,46,"Chardonnay",47.0525047,4.3837215,4,"France"
"697",88,55,"Chardonnay",48.9168895,4.1514325,4,"France"
"698",88,30,"Chardonnay",47.0525047,4.3837215,4,"France"
"699",86,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"700",85,25,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"701",85,25,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"702",89,20,"Syrah",38.7222524,-9.1393366,2,"Portugal"
"703",89,15,"Merlot",-33.444962,-70.648283,6,"Chile"
"704",87,22,"Pinot Noir",-33.5922807,-71.6055123,5,"Chile"
"705",87,13,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"706",87,18,"Malbec",46.227638,2.213749,4,"France"
"707",86,15,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"708",86,13,"Sauvignon Blanc",46.227638,2.213749,1,"France"
"709",86,16,"Malbec",46.227638,2.213749,1,"France"
"710",83,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"711",83,22,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"712",83,24,"Pinot Noir",-32.8896247,-68.8526867,6,"Argentina"
"713",83,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"714",82,24,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"715",82,19,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"716",82,14,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"717",81,5,"Tempranillo",37.8945909,-4.7549218,1,"Spain"
"718",88,17,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"719",88,25,"Chardonnay",47.0525047,4.3837215,4,"France"
"720",88,48,"Pinot Noir",47.0525047,4.3837215,5,"France"
"721",88,28,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"722",88,23,"Pinot Noir",47.0525047,4.3837215,5,"France"
"723",93,45,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"724",93,152,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"725",92,63,"Sauvignon Blanc",44.837789,-0.57918,2,"France"
"726",92,30,"Riesling",48.3181795,7.4416241,2,"France"
"727",92,65,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"728",88,18,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"729",88,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"730",88,44,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"731",88,22,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"732",88,50,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"733",88,26,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"734",88,25,"Cabernet Sauvignon",39.7528442,-5.2532284,6,"Portugal"
"735",88,19,"Chardonnay",-32.8896247,-68.8526867,4,"Argentina"
"736",88,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"737",88,10,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"738",88,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"739",88,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"740",88,13,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"741",88,90,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"742",88,15,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"743",88,50,"Pinot Noir",47.0525047,4.3837215,5,"France"
"744",85,36,"Merlot",44.837789,-0.57918,1,"France"
"745",85,19,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"746",85,21,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"747",85,15,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"748",88,20,"Chardonnay",47.0525047,4.3837215,4,"France"
"749",88,22,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"750",88,90,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"751",88,40,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"752",89,25,"Sauvignon Blanc",44.837789,-0.57918,4,"France"
"753",89,18,"Cabernet Sauvignon",-34.3984467,-71.6215715,6,"Chile"
"754",89,23,"Chardonnay",-30.7462002,-71.0022311,4,"Chile"
"755",89,20,"Syrah",-33.3190376,-71.4076318,6,"Chile"
"756",92,36,"Riesling",48.3181795,7.4416241,2,"France"
"757",92,40,"Cabernet Sauvignon",43.2691164,-4.2500792,2,"Spain"
"758",92,35,"Pinot Noir",48.3181795,7.4416241,5,"France"
"759",92,28,"Riesling",48.3181795,7.4416241,2,"France"
"760",92,43,"Riesling",-30.0002315,136.2091547,3,"Australia"
"761",86,12,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"762",86,13,"Malbec",46.227638,2.213749,1,"France"
"763",90,50,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"764",90,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"765",90,18,"Sauvignon Blanc",-42.0851991,173.261074,3,"New Zealand"
"766",90,55,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"767",90,34,"Chardonnay",-36.7772623,174.5588019,3,"New Zealand"
"768",90,25,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"769",81,14,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"770",88,38,"Chardonnay",48.9168895,4.1514325,4,"France"
